EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate,Attrition_Flag,Age_Group,Income_Band,Tenure_Group,Avg_Satisfaction,High_Risk,Joining_Year,Joining_Month
EMP1911,Betty Smith,21.0,F,Finance,Marketing Specialist,Technical Degree,2,2157.0,77,314,23.0,7,1,40.0,4,2.0,2,4.0,3.0,2,Non-Travel,Single,23,N,16,2,1,3,Yes,2016-02-04,1.0,18-25,Low,15+ yrs,2.6666666666666665,0,2016,2
EMP6369,Sandra Williams,53.0,m,Marketing,Marketing Specialist,Other,3,7257.0,43,876,17.0,16,14,3.0,3,3.0,4,1.0,3.0,1,Travel_Frequently,Single,19,NO,16,4,0,3,No,2017-04-21,0.0,46-60,High,15+ yrs,2.6666666666666665,0,2017,4
EMP7513,Anthony Anderson,37.0,MALE,Sales,Operations Lead,Other,2,14106.0,70,760,5.0,6,2,31.0,9,3.0,1,2.0,3.0,4,Non-Travel,Married,8,No,12,3,1,3,No,2014-09-28,0.0,36-45,Very High,4–7 yrs,2.0,0,2014,9
EMP3159,Margaret Smith,27.0,male,Human Resources,Manager,Marketing,3,19911.0,86,126,8.0,4,2,32.0,9,2.0,3,2.0,4.0,4,Travel_Frequently,Divorced,9,No,24,3,1,2,Yes,2014-12-24,1.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2014,12
EMP4141,Mary Anderson,57.0,Female,Research & Development,HR Representative,Life Sciences,2,8048.0,41,641,35.0,0,9,23.0,3,3.0,2,2.0,3.0,3,Non-Travel,DIVORCED,30,Yes,18,3,3,3,No,2021-04-19,0.0,46-60,High,15+ yrs,2.3333333333333335,0,2021,4
EMP1606,Barbara Thomas,27.0,Male,Operations,Laboratory Technician,Technical Degree,5,5650.0,90,756,12.0,0,1,16.0,0,4.0,4,2.0,3.0,2,Travel_Frequently,Divorced,29,No,18,6,0,2,No,2014-01-19,0.0,26-35,Medium,8–15 yrs,3.3333333333333335,0,2014,1
EMP6761,Jennifer Davis,18.0,Female,Operations,Operations Lead,Other,2,10261.0,49,565,35.0,3,0,34.0,7,1.0,3,4.0,3.0,2,Travel_Frequently,Divorced,25,No,20,2,0,1,No,2020-10-21,0.0,18-25,Very High,15+ yrs,2.6666666666666665,0,2020,10
EMP7988,Richard Moore,23.0,Female,Human Resources,HR Representative,Human Resources,1,15106.0,98,1014,23.0,12,10,5.0,2,1.0,1,2.0,3.0,1,Non-Travel,Divorced,23,Yes,15,2,3,4,No,2014-06-10,0.0,18-25,Very High,15+ yrs,1.3333333333333333,0,2014,6
EMP8919,Barbara Williams,42.0,Female,Finance ,Manager,Life Sciences,2,18539.0,87,469,24.0,11,3,16.0,7,2.0,4,3.0,3.0,3,Travel_Frequently,Married,16,No,11,0,0,1,No,2016-07-25,0.0,36-45,Very High,15+ yrs,3.0,0,2016,7
EMP1081,Mark Martin,58.0,male,IT,Laboratory Technician,Medical,4,11148.0,97,1218,18.0,17,7,39.0,6,1.0,4,2.0,3.0,1,Non-Travel,single,2,YES,24,0,3,2,No,2016-11-21,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2016,11
EMP6800,Robert Miller,57.0,Female,Research & Development,Sales Executive,Technical Degree,1,4857.0,95,637,15.0,5,4,37.0,9,2.0,4,3.0,3.0,4,Travel_Frequently,Married,21,0,25,2,0,3,No,2010-07-03,0.0,46-60,Medium,8–15 yrs,3.0,0,2010,7
EMP1128,Jessica Harris,47.0,female,Finance,Manager,Life Sciences,2,7934.0,31,1083,23.0,13,5,12.0,3,1.0,3,1.0,3.0,3,Non-Travel,Single,24,No,21,1,2,3,Yes,2017-03-16,1.0,46-60,High,15+ yrs,1.6666666666666667,0,2017,3
EMP2009,Jessica Miller,22.0,m,Sales,Director,Human Resources,2,19829.0,83,1279,6.0,5,6,36.0,5,4.0,3,4.0,3.0,2,Travel_Frequently,Married,25,Yes,11,5,2,4,No,2017-08-16,0.0,18-25,Very High,4–7 yrs,3.6666666666666665,0,2017,8
EMP5326,Mary Taylor,52.0,M,Research & Development ,Software Engineer,Human Resources,3,7143.0,30,130,35.0,1,5,37.0,2,3.0,2,2.0,4.0,1,Travel_Frequently,married,18,No,24,0,0,1,No,2022-04-01,0.0,46-60,High,15+ yrs,2.3333333333333335,0,2022,4
EMP1954,Michael Taylor,24.0,Female,Sales,Laboratory Technician,Human Resources,1,14377.0,50,293,16.0,10,6,23.0,1,1.0,4,2.0,3.0,3,Travel_Rarely,Single,16,No,12,0,3,1,No,2014-12-10,0.0,18-25,Very High,15+ yrs,2.3333333333333335,0,2014,12
EMP6821,Ashley Jones,41.0,Female,sales dept,Sales Executive,Marketing,2,11017.0,93,164,26.0,3,10,19.0,4,3.0,2,2.0,3.0,1,Non-Travel,Married,12,Yes,13,6,2,1,No,2015-04-04,0.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2015,4
EMP4089,Anthony Miller,56.0,Male,Marketing,Director,Human Resources,4,7510.0,76,1382,31.0,12,0,3.0,5,3.0,4,4.0,3.0,1,Travel_Frequently,Married,10,N,12,2,2,3,No,2020-05-08,0.0,46-60,High,15+ yrs,3.6666666666666665,0,2020,5
EMP1042,David Wilson,47.0,Male,Research & Development,Director,Marketing,1,18597.0,88,674,1.0,1,0,24.0,2,3.0,1,2.0,3.0,2,Non-Travel,Married,7,Yes,23,4,0,4,No,2018-02-26,0.0,46-60,Very High,<1 yr,2.0,0,2018,2
EMP4347,Susan Jackson,29.0,Female,Finance,Director,Medical,2,7211.0,68,960,12.0,4,5,9.0,0,3.0,3,4.0,4.0,2,Travel_Rarely,Divorced,22,No,24,6,3,3,No,2023-12-16,0.0,26-35,High,8–15 yrs,3.3333333333333335,0,2023,12
EMP3182,Matthew Smith,31.0,Female,Sales,Software Engineer,Human Resources,5,2286.0,73,1072,24.0,5,6,39.0,3,1.0,4,3.0,3.0,3,Non-Travel,divorced,25,Yes,16,6,3,3,No,2015-10-27,0.0,26-35,Low,15+ yrs,2.6666666666666665,0,2015,10
EMP1574,Karen Taylor,31.0,m,sales dept,Operations Lead,Human Resources,2,13507.0,94,678,13.0,2,12,5.0,5,1.0,4,1.0,3.0,2,Travel_Rarely,married,10,Yes,15,5,3,4,No,2014-09-09,0.0,26-35,Very High,8–15 yrs,2.0,0,2014,9
EMP8749,Betty Harris,50.0,Male,IT,Laboratory Technician,Marketing,3,15877.0,40,164,3.0,3,3,23.0,6,1.0,2,3.0,4.0,1,Travel_Rarely,Single,21,No,21,3,1,1,No,2020-10-17,0.0,46-60,Very High,1–3 yrs,2.0,0,2020,10
EMP5034,David Martin,58.0,Female,Marketing,Financial Analyst,Life Sciences,4,15686.0,97,1057,17.0,9,14,35.0,8,1.0,2,3.0,3.0,3,Travel_Frequently,married,18,no,17,5,2,2,No,2018-02-04,0.0,46-60,Very High,15+ yrs,2.0,0,2018,2
EMP7504,David Williams,52.0,Female,Human Resources,HR Representative,Life Sciences,4,12151.0,36,1368,11.0,2,6,34.0,4,2.0,2,2.0,4.0,2,Travel_Rarely,Single,30,Yes,23,3,2,4,Yes,2016-02-06,1.0,46-60,Very High,8–15 yrs,2.0,0,2016,2
EMP5889,John Thompson,50.0,Female,Finance,Marketing Specialist,Marketing,5,7429.0,63,1343,7.0,1,3,7.0,2,2.0,4,1.0,3.0,3,Travel_Rarely,single,16,Yes,17,4,1,1,No,2014-07-09,0.0,46-60,High,4–7 yrs,2.3333333333333335,0,2014,7
EMP3372,Patricia Moore,35.0,Female,SALES,Financial Analyst,Other,1,11726.0,32,471,2.0,2,3,24.0,8,2.0,1,2.0,3.0,1,Non-Travel,Divorced,17,No,19,5,0,4,Yes,2019-06-06,1.0,26-35,Very High,1–3 yrs,1.6666666666666667,0,2019,6
EMP2018,Joseph Brown,26.0,Female,H.R,Manager,Life Sciences,4,11464.0,78,593,32.0,12,9,26.0,3,1.0,3,4.0,3.0,2,Travel_Frequently,Divorced,24,No,25,5,1,2,No,2021-10-17,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2021,10
EMP5137,Charles Harris,54.0,Male,IT dept,Research Scientist,Technical Degree,4,5801.0,43,1165,26.0,1,9,27.0,9,4.0,1,2.0,3.0,3,Travel_Rarely,Divorced,5,Yes,24,3,3,4,No,2013-08-07,0.0,46-60,Medium,15+ yrs,2.3333333333333335,0,2013,8
EMP2681,James Anderson,20.0,Male,Operations,Sales Executive,Technical Degree,3,17424.0,78,750,32.0,9,6,17.0,4,4.0,3,3.0,3.0,3,Non-Travel,SINGLE,24,no,13,0,2,4,No,2020-09-25,0.0,18-25,Very High,15+ yrs,3.3333333333333335,0,2020,9
EMP3696,Robert Davis,49.0,fEmale,H.R,Research Scientist,Other,2,12826.0,35,904,34.0,5,16,11.0,3,2.0,2,3.0,3.0,3,Travel_Frequently,single,10,No,21,2,2,1,No,2021-06-19,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2021,6
EMP3482,Barbara Jones,38.0,Female,Operations,HR Representative,Technical Degree,4,3221.0,63,157,35.0,13,3,12.0,6,3.0,1,1.0,3.0,2,Non-Travel,SINGLE,18,Yes,17,4,0,3,No,2019-08-21,0.0,36-45,Medium,15+ yrs,1.6666666666666667,0,2019,8
EMP4771,Susan Harris,45.0,Male,Research & Development,Director,Other,3,6242.0,83,895,28.0,6,17,35.0,7,4.0,1,3.0,3.0,2,Non-Travel,Single,28,NO,25,3,0,3,No,2020-11-17,0.0,36-45,High,15+ yrs,2.6666666666666665,0,2020,11
EMP5354,Jennifer Jackson,27.0,F,IT,Operations Lead,Technical Degree,5,17875.0,37,1239,6.0,0,3,16.0,6,3.0,4,3.0,3.0,2,Non-Travel,Single,22,NO,25,1,1,2,No,2015-01-14,0.0,26-35,Very High,4–7 yrs,3.3333333333333335,0,2015,1
EMP3437,Charles Smith,52.0,Female,Human Resources,HR Representative,Technical Degree,3,3874.0,89,1075,15.0,14,3,25.0,0,1.0,1,4.0,3.0,2,Non-Travel,married,2,Yes,12,2,1,4,No,2011-05-20,0.0,46-60,Medium,8–15 yrs,2.0,0,2011,5
EMP7479,Nancy Harris,38.0,fEmale,Finance,Software Engineer,Life Sciences,1,5721.0,73,1191,29.0,3,3,18.0,9,2.0,1,1.0,3.0,3,Travel_Frequently,Divorced,25,NO,16,4,3,2,No,2018-01-02,0.0,36-45,Medium,15+ yrs,1.3333333333333333,0,2018,1
EMP5671,James Martin,23.0,Female,R&D,Marketing Specialist,Life Sciences,2,7715.0,52,565,13.0,7,11,19.0,1,1.0,2,3.0,3.0,4,Travel_Frequently,Divorced,20,No,13,2,2,3,No,2021-03-14,0.0,18-25,High,8–15 yrs,2.0,0,2021,3
EMP2560,Anthony Jackson,26.0,Male,Finance,Sales Executive,Human Resources,5,7695.0,100,1187,14.0,1,2,11.0,7,3.0,2,2.0,3.0,1,Non-Travel,Married,20,No,16,5,2,3,No,2011-08-16,0.0,26-35,High,8–15 yrs,2.3333333333333335,0,2011,8
EMP6185,Sandra Smith,35.0,Male,Human Resources,Software Engineer,Human Resources,5,15038.0,98,629,23.0,9,17,1.0,2,3.0,4,3.0,3.0,2,Non-Travel,single,14,Y,12,1,2,3,No,2020-02-24,0.0,26-35,Very High,15+ yrs,3.3333333333333335,0,2020,2
EMP3737,  Matthew Jones   ,46.0,Female,Finance,Marketing Specialist,Technical Degree,1,9807.0,30,313,7.0,0,0,39.0,9,3.0,3,2.0,3.0,2,Travel_Rarely,Single,26,N,22,3,1,1,Yes,2020-02-04,1.0,46-60,High,4–7 yrs,2.6666666666666665,0,2020,2
EMP6631,Barbara Smith,48.0,Female,Research & Development,Marketing Specialist,Life Sciences,5,19960.0,64,865,9.0,6,7,26.0,2,2.0,2,4.0,3.0,1,Travel_Rarely,Divorced,27,No,25,3,1,4,Yes,2018-05-25,1.0,46-60,Very High,8–15 yrs,2.6666666666666665,0,2018,5
EMP3613,Sandra Allen@,51.0,Female,Finance,Sales Executive,Marketing,2,8378.0,68,676,32.0,14,3,6.0,6,3.0,3,4.0,3.0,3,Travel_Frequently,Married,5,Yes,13,6,3,4,Yes,2011-06-01,1.0,46-60,High,15+ yrs,3.3333333333333335,0,2011,6
EMP5981,Ashley Miller,33.0,Female,Sales,Director,Marketing,3,15405.0,38,567,34.0,10,10,6.0,2,4.0,2,1.0,3.0,1,Travel_Frequently,Married,3,Yes,11,6,2,2,Yes,2024-07-10,1.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2024,7
EMP3951,Lisa Miller,25.0,Male,Operations,Research Scientist,Life Sciences,4,6486.0,64,1174,21.0,12,6,16.0,4,4.0,1,3.0,3.0,2,Travel_Rarely,Divorced,10,0,16,2,1,4,No,2010-07-04,0.0,18-25,High,15+ yrs,2.6666666666666665,0,2010,7
EMP8578,Sarah Jackson,55.0,Female,Marketing,Sales Executive,Medical,4,9884.0,37,306,18.0,2,17,32.0,9,2.0,4,2.0,3.0,1,Travel_Rarely,married,7,No,14,5,2,3,No,2012-01-23,0.0,46-60,High,15+ yrs,2.6666666666666665,0,2012,1
EMP4770,Ashley Garcia,23.0,Male,it,Manager,Human Resources,5,5032.0,61,915,11.0,2,0,5.0,6,4.0,4,1.0,3.0,4,Travel_Frequently,Married,26,No,21,4,2,2,No,2011-11-23,0.0,18-25,Medium,8–15 yrs,3.0,0,2011,11
EMP5390,Ashley Allen,31.0,Male,H.R,Laboratory Technician,Other,4,14695.0,74,599,15.0,6,0,29.0,2,3.0,3,1.0,3.0,3,Travel_Frequently,Divorced,16,No,18,6,0,3,No,2010-11-25,0.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2010,11
EMP8909,Matthew Young,32.0,Female,IT,Operations Lead,Life Sciences,3,19330.0,74,124,22.0,14,12,21.0,1,3.0,4,4.0,3.0,1,Non-Travel,Single,25,Yes,18,0,0,4,No,2023-01-22,0.0,26-35,Very High,15+ yrs,3.6666666666666665,0,2023,1
EMP7064,Daniel Jackson,22.0,Female,Human Resources,Sales Executive,Technical Degree,3,10963.0,64,948,25.0,2,16,2.0,4,3.0,1,2.0,3.0,1,Travel_Rarely,Single,1,No,23,3,1,3,No,2016-10-27,0.0,18-25,Very High,15+ yrs,2.0,0,2016,10
EMP5123,Daniel Allen,35.0,Male,Finance,Director,Technical Degree,4,15031.0,74,348,16.0,3,16,6.0,0,2.0,3,3.0,3.0,2,Travel_Frequently,Married,28,No,15,0,2,4,No,2011-08-13,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2011,8
EMP6170,Linda Davis,21.0,MALE,IT,Financial Analyst,Technical Degree,1,12628.0,76,936,6.0,0,4,15.0,6,3.0,1,3.0,3.0,2,Travel_Rarely,married,10,Yes,18,4,1,2,No,2015-06-16,0.0,18-25,Very High,4–7 yrs,2.3333333333333335,0,2015,6
EMP7276,Mark White,42.0,Female,IT dept,Laboratory Technician,Technical Degree,5,6101.0,82,390,31.0,6,4,23.0,4,3.0,3,3.0,3.0,2,Travel_Rarely,Single,24,No,19,3,1,3,No,2010-11-25,0.0,36-45,High,15+ yrs,3.0,0,2010,11
EMP4936,Joseph Anderson,32.0,Male,Finance,HR Representative,Other,4,15010.0,75,1310,12.0,1,9,23.0,7,3.0,4,1.0,3.0,3,Non-Travel,Divorced,22,No,16,6,0,1,No,2012-05-08,0.0,26-35,Very High,8–15 yrs,2.6666666666666665,0,2012,5
EMP1566,John Jones,29.0,male,Operations,Director,Medical,1,9323.0,53,146,0.0,1,1,7.0,2,4.0,3,4.0,3.0,4,Travel_Frequently,MARRIED,26,No,15,3,3,2,No,2020-03-06,0.0,26-35,High,<1 yr,3.6666666666666665,0,2020,3
EMP1923,Jennifer Davis,60.0,MALE,Operations,Manager,Life Sciences,4,8133.0,92,1350,4.0,1,3,12.0,9,4.0,4,3.0,3.0,2,Travel_Frequently,Married,15,No,12,1,2,1,No,2015-08-28,0.0,46-60,High,4–7 yrs,3.6666666666666665,0,2015,8
EMP8484,Jennifer Smith,30.0,mAle,Research & Development,Sales Executive,Medical,3,18375.0,88,1316,12.0,9,12,34.0,8,1.0,3,3.0,3.0,3,Travel_Rarely,SINGLE,29,Yes,13,1,0,2,No,2017-07-19,0.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2017,7
EMP5334,Nancy Young,31.0,Male,Sales,Laboratory Technician,Technical Degree,3,4978.0,65,770,14.0,9,3,22.0,2,4.0,1,2.0,3.0,2,Travel_Frequently,Single,6,no,11,5,3,1,No,2022-09-22,0.0,26-35,Medium,8–15 yrs,2.3333333333333335,0,2022,9
EMP1385,Daniel Wilson,49.0,Female,Research & Development,Software Engineer,Marketing,5,15309.0,89,338,4.0,1,1,11.0,7,1.0,3,4.0,3.0,4,Travel_Rarely,Single,22,Y,16,1,1,2,No,2014-08-26,0.0,46-60,Very High,4–7 yrs,2.6666666666666665,0,2014,8
EMP5111,Michael Allen,39.0,Female,Sales,Operations Lead,Technical Degree,2,11383.0,91,362,2.0,1,2,20.0,6,1.0,1,2.0,3.0,2,Non-Travel,Divorced,9,Yes,13,4,3,2,No,2020-12-01,0.0,36-45,Very High,1–3 yrs,1.3333333333333333,1,2020,12
EMP6246,Richard Thomas,38.0,F,Operations,Research Scientist,Life Sciences,5,14672.0,35,108,32.0,1,6,32.0,7,2.0,3,2.0,3.0,1,Travel_Rarely,Married,1,Yes,19,1,3,1,No,2023-03-12,0.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2023,3
EMP6888,Barbara Allen,39.0,Male,Finance,Financial Analyst,Life Sciences,2,4387.0,38,277,9.0,6,7,18.0,7,4.0,2,1.0,4.0,4,Travel_Rarely,Married,27,Yes,16,1,3,2,No,2016-11-11,0.0,36-45,Medium,8–15 yrs,2.3333333333333335,0,2016,11
EMP6365,Betty Jones,57.0,Female,Marketing,HR Representative,Other,1,5608.0,96,916,23.0,10,16,39.0,2,3.0,2,2.0,3.0,1,Travel_Rarely,Married,19,Yes ,19,5,3,2,No,2012-08-24,0.0,46-60,Medium,15+ yrs,2.3333333333333335,0,2012,8
EMP6742,Jessica Thomas,25.0,Female,Sales ,Director,Life Sciences,5,8117.0,99,970,5.0,6,1,22.0,6,2.0,4,4.0,3.0,3,Travel_Frequently,Divorced,18,No,11,1,2,4,No,2012-05-22,0.0,18-25,High,4–7 yrs,3.3333333333333335,0,2012,5
EMP1068,Jessica Martin,54.0,Male,Human Resources,HR Representative,Life Sciences,1,4751.0,57,1009,28.0,18,10,1.0,6,4.0,1,3.0,3.0,3,Non-Travel,SINGLE,25,No,15,3,2,1,No,2022-06-07,0.0,46-60,Medium,15+ yrs,2.6666666666666665,0,2022,6
EMP4434,Anthony Miller,55.0,Male,Operations,Laboratory Technician,Technical Degree,2,17972.0,48,461,21.0,16,16,4.0,3,3.0,3,1.0,3.0,1,Travel_Frequently,Single,5,Yes,13,6,1,4,No,2016-02-06,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2016,2
EMP6049,Jennifer Davis,48.0,Female,Marketing,Laboratory Technician,Other,1,15628.0,40,1034,20.0,14,0,25.0,1,1.0,1,4.0,4.0,3,Travel_Frequently,MARRIED,19,No,13,0,1,1,No,2010-09-28,0.0,46-60,Very High,15+ yrs,2.0,0,2010,9
EMP1538,Ashley Smith,18.0,Female,IT,Sales Executive,Marketing,4,2670.0,73,644,23.0,17,12,33.0,8,1.0,4,2.0,3.0,2,Travel_Rarely,Divorced,14,No,22,3,2,4,Yes,2018-03-14,1.0,18-25,Low,15+ yrs,2.3333333333333335,0,2018,3
EMP2612,Anthony Young,47.0,Male,Finance,Director,Medical,2,5634.0,49,885,30.0,2,17,10.0,8,4.0,3,3.0,3.0,4,Non-Travel,Married,7,Yes,17,5,2,3,No,2020-03-09,0.0,46-60,Medium,15+ yrs,3.3333333333333335,0,2020,3
EMP8367,  William Smith   ,30.0,Male,Finance ,Sales Executive,Medical,5,10509.0,37,464,16.0,14,14,2.0,5,3.0,2,4.0,4.0,1,Non-Travel,married,7,Yes,19,3,2,3,No,2011-12-14,0.0,26-35,Very High,15+ yrs,3.0,0,2011,12
EMP8224,Robert Jackson,57.0,Female,Marketing,Operations Lead,Life Sciences,4,7614.0,98,895,8.0,3,9,3.0,7,4.0,3,3.0,4.0,2,Travel_Rarely,Divorced,18,No,11,0,3,4,No,2017-09-28,0.0,46-60,High,8–15 yrs,3.3333333333333335,0,2017,9
EMP8735,Betty Johnson,33.0,Male,Human resources,Director,Medical,5,2224.0,63,804,6.0,7,0,14.0,2,3.0,2,1.0,3.0,2,Non-Travel,Divorced,14,Yes,17,4,0,2,No,2010-07-27,0.0,26-35,Low,4–7 yrs,2.0,0,2010,7
EMP8545,Jennifer Miller,52.0,Male,Operations,Financial Analyst,Technical Degree,2,5988.0,63,225,32.0,10,5,0.0,5,2.0,3,4.0,3.0,3,Non-Travel,Divorced,30,NO,18,3,0,2,No,2016-09-02,0.0,46-60,Medium,15+ yrs,3.0,0,2016,9
EMP3822,Richard Martin,50.0,Male,Human Resources,Research Scientist,Technical Degree,2,15796.0,79,623,22.0,15,16,22.0,0,3.0,2,2.0,4.0,2,Travel_Frequently,Single,20,Yes,18,6,1,2,No,2020-02-19,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2020,2
EMP8800,Betty Williams,31.0,Female,Sales,Financial Analyst,Marketing,1,17640.0,75,160,20.0,2,8,32.0,4,1.0,3,4.0,3.0,1,Non-Travel,Single,11,Yes,25,0,1,1,Yes,2017-02-14,1.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2017,2
EMP8156,Margaret Moore,22.0,Male,Finance,Marketing Specialist,Human Resources,5,15561.0,35,319,29.0,12,6,11.0,7,3.0,4,3.0,3.0,3,Travel_Frequently,married,14,Y,20,0,0,2,No,2014-03-05,0.0,18-25,Very High,15+ yrs,3.3333333333333335,0,2014,3
EMP5612,Christopher Miller,49.0,Female,Operations,Manager,Life Sciences,2,13619.0,54,820,18.0,6,9,27.0,8,2.0,4,4.0,3.0,3,Travel_Frequently,Divorced,1,NO,22,3,1,2,No,2024-01-16,0.0,46-60,Very High,15+ yrs,3.3333333333333335,0,2024,1
EMP5430,Matthew Wilson,22.0,MALE,Finance,Sales Executive,Medical,2,12188.0,80,152,32.0,13,10,28.0,9,4.0,4,1.0,3.0,2,Travel_Frequently,Divorced,25,No,17,3,1,1,No,2016-03-18,0.0,18-25,Very High,15+ yrs,3.0,0,2016,3
EMP1175,Mark Anderson,33.0,Male,Human Resources,Financial Analyst,Medical,1,3344.0,77,892,2.0,2,2,28.0,3,2.0,4,1.0,3.0,4,Non-Travel,Divorced,28,No,11,5,2,2,No,2022-02-23,0.0,26-35,Medium,1–3 yrs,2.3333333333333335,0,2022,2
EMP1581,Betty Smith,41.0,Female,Human Resources,Software Engineer,Life Sciences,4,14472.0,38,559,26.0,13,15,16.0,7,3.0,3,1.0,3.0,4,Non-Travel,divorced,5,no,13,3,0,4,Yes,2016-10-28,1.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2016,10
EMP2616,David Garcia$$,55.0,Female,sales dept,Marketing Specialist,Technical Degree,5,9047.0,66,361,12.0,4,13,29.0,9,1.0,1,1.0,3.0,3,Travel_Frequently,Married,3,Yes,24,3,3,2,Yes,2023-01-06,1.0,46-60,High,8–15 yrs,1.0,0,2023,1
EMP8360,Robert Davis,56.0,Female,Operations,Marketing Specialist,Marketing,2,14497.0,93,446,12.0,7,9,30.0,9,3.0,3,1.0,4.0,2,Travel_Rarely,Married,22,No,22,1,3,4,No,2024-10-23,0.0,46-60,Very High,8–15 yrs,2.3333333333333335,0,2024,10
EMP4243,Richard Thomas,45.0,Male,HR,Manager,Marketing,3,13126.0,98,100,15.0,13,4,22.0,7,2.0,4,2.0,3.0,1,Non-Travel,divorced,16,No,11,0,2,2,No,2020-12-18,0.0,36-45,Very High,8–15 yrs,2.6666666666666665,0,2020,12
EMP5771,Lisa Moore,51.0,Female,Human Resources,Marketing Specialist,Other,3,2261.0,89,1395,7.0,5,3,37.0,7,3.0,1,1.0,3.0,4,Travel_Rarely,Married,8,No,18,1,0,1,No,2023-11-16,0.0,46-60,Low,4–7 yrs,1.6666666666666667,0,2023,11
EMP1925,Matthew Williams,51.0,Female,Finance,Financial Analyst,Other,5,10909.0,75,739,31.0,2,7,22.0,5,2.0,4,3.0,3.0,4,Travel_Frequently,MARRIED,6,Yes,18,4,2,1,No,2020-02-25,0.0,46-60,Very High,15+ yrs,3.0,0,2020,2
EMP2835,David Thompson,54.0,F,SALES,Research Scientist,Other,2,6366.0,59,732,31.0,8,14,37.0,9,4.0,1,1.0,3.0,4,Travel_Frequently,married,13,Yes,15,0,0,1,No,2023-11-28,0.0,46-60,High,15+ yrs,2.0,0,2023,11
EMP1293,Jennifer Garcia,34.0,M,Finance ,Marketing Specialist,Other,4,14507.0,67,185,1.0,2,0,19.0,2,3.0,1,1.0,3.0,3,Non-Travel,DIVORCED,20,Yes,21,6,3,1,No,2021-05-20,0.0,26-35,Very High,<1 yr,1.6666666666666667,1,2021,5
EMP1692,  Mark White   ,29.0,m,human resources,Director,Human Resources,1,10240.0,55,808,31.0,9,5,37.0,2,2.0,2,1.0,3.0,3,Non-Travel,Married,27,No,14,3,0,1,No,2021-06-23,0.0,26-35,Very High,15+ yrs,1.6666666666666667,0,2021,6
EMP1843,Richard Thomas,53.0,Female,Sales,Laboratory Technician,Other,1,8693.0,84,1014,12.0,4,7,3.0,6,1.0,4,2.0,3.0,1,Travel_Frequently,Single,24,Yes,15,5,3,1,No,2023-12-27,0.0,46-60,High,8–15 yrs,2.3333333333333335,0,2023,12
EMP3032,Anthony Wilson,59.0,Female,Finance ,HR Representative,Medical,5,9397.0,50,1078,2.0,3,2,26.0,9,1.0,3,2.0,3.0,4,Travel_Rarely,Married,27,Yes,20,5,2,3,Yes,2021-01-23,1.0,46-60,High,1–3 yrs,2.0,0,2021,1
EMP7331,Robert Johnson,35.0,Male,Research & Development,Marketing Specialist,Other,2,6318.0,42,1300,24.0,5,11,13.0,7,3.0,4,1.0,3.0,1,Travel_Frequently,divorced,3,1,12,3,0,1,No,2019-07-03,0.0,26-35,High,15+ yrs,2.6666666666666665,0,2019,7
EMP4374,Robert Brown,43.0,fEmale,Sales,Software Engineer,Marketing,5,16887.0,54,521,3.0,0,4,2.0,8,3.0,3,4.0,3.0,3,Travel_Rarely,Single,28,No,17,1,1,2,No,2017-02-21,0.0,36-45,Very High,1–3 yrs,3.3333333333333335,0,2017,2
EMP7939,James Allen,36.0,FEMALE,it,Marketing Specialist,Human Resources,3,17574.0,42,415,20.0,12,1,4.0,9,1.0,1,3.0,3.0,4,Non-Travel,Married,14,Yes,14,6,1,1,No,2019-10-08,0.0,36-45,Very High,15+ yrs,1.6666666666666667,0,2019,10
EMP3951,Lisa Miller,25.0,Female,Operations,Research Scientist,Life Sciences,4,6486.0,64,1174,21.0,12,6,16.0,4,4.0,1,3.0,3.0,2,Travel_Rarely,Divorced,10,Yes,16,2,1,4,No,2013-09-09,0.0,18-25,High,15+ yrs,2.6666666666666665,0,2013,9
EMP8072,Susan Garcia,48.0,Female,Research & Development,Operations Lead,Life Sciences,2,8110.0,93,1285,22.0,18,15,33.0,4,1.0,3,2.0,3.0,1,Travel_Frequently,Married,5,Yes,11,2,0,2,No,2017-02-27,0.0,46-60,High,15+ yrs,2.0,0,2017,2
